"si_id","edt_id","pollutant_standard","tribal_code","state_code","county_code","site_number","parameter_code","dv_year","latitude","longitude","address","city_name","county_name","state_name","tribe_name","local_site_name","local_site_id","urbanized_area","cbsa_name","year_0_poc","year_0_complete_quarters","year_0_99th_percentile","year_0_complete_ind","year_0_high_test_perc","year_0_low_test_perc","year_0_cert_ind","year_1_poc","year_1_complete_quarters","year_1_99th_percentile","year_1_complete_ind","year_1_high_test_perc","year_1_low_test_perc","year_1_certification_ind","year_2_poc","year_2_complete_quarters","year_2_99th_percentile","year_2_complete_ind","year_2_high_test_perc","year_2_low_test_perc","year_2_certification_ind","design_value","pollutant_standard_id","statistic_name","primary_standard_level","parameter_name","unit_code","units_of_measure","high_test_dv","low_test_dv","q1_3year_valid_days","q1_3year_max_all_days","q1_3year_min_valid_days","q1_min_completeness","q2_3year_valid_days","q2_3year_max_all_days","q2_3year_min_valid_days","q2_min_completeness","q3_3year_valid_days","q3_3year_max_all_days","q3_3year_min_valid_days","q3_min_completeness","q4_3year_valid_days","q4_3year_max_all_days","q4_3year_min_valid_days","q4_min_completeness","dv_validity_indicator","select_date"
96881,5,"SO2 1-hour 2010",,"01","119","0003","42401",2021,32.3626060008535,-88.277992,"NNE of Ward Post Office, Sumter Co., Alabama","Not in a city","Sumter","Alabama",,"Ward, Sumter Co.","0003","Not in an urban area",,1,4,3.7,"Y",,,"Y",1,4,3.2,"Y",,,"S",1,4,3.5,"Y",,,"S",3,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,271,5.2,0,100,267,5.6,-0.5,95.6043956043956,265,6,0,93.4782608695652,273,6.9,0.1,97.8260869565217,"Y",2021-02-28 23:00:00
96881,5,"SO2 1-hour 2010",,"01","119","0003","42401",2022,32.3626060008535,-88.277992,"NNE of Ward Post Office, Sumter Co., Alabama","Not in a city","Sumter","Alabama",,"Ward, Sumter Co.","0003","Not in an urban area",,1,3,2.8,"N",6.9,2.8,,1,4,3.7,"Y",,,"Y",1,4,3.2,"Y",,,"S",3,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",5,3,271,5.2,0,100,269,5.6,0,97.8021978021978,265,7.5,0,93.4782608695652,238,6.9,0.1,61.9565217391304,"Y",2022-02-28 23:00:00
334,5,"SO2 1-hour 2010",,"01","125","0010","42401",2013,33.0897720008635,-87.459733,"11690 SOUTHFORK DR. DUNCANVILLE, AL_35456","Tuscaloosa","Tuscaloosa","Alabama",,"DUNCANVILLE, TUSCALOOSA",,"Tuscaloosa, AL","Tuscaloosa, AL Metropolitan Statistical Area",1,4,7.6,"Y",,,"Y",,,,,,,,,,,,,,,8,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,89,7.7,0,98.8888888888889,81,10.2,0.1,89.010989010989,92,7.6,0.2,100,92,3.4,0.3,100,"N",2013-02-28 23:00:00
96405,5,"SO2 1-hour 2010",,"02","090","0034","42401",2013,64.84569,-147.727413,"809 Pioneer Road","Fairbanks","Fairbanks North Star ","Alaska",,"NCORE",,"Not in an urban area","Fairbanks, AK Metropolitan Statistical Area",1,4,36.8,"Y",,,"Y",1,4,49.1,"Y",,,"Y",1,1,43.8,"N",,,"U",43,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,160,49.1,3.5,82.4175824175824,179,24.6,2.2,97.8021978021978,227,17.3,1.2,46.7391304347826,275,57,1.9,98.9130434782609,"N",2013-02-28 23:00:00
96405,5,"SO2 1-hour 2010",,"02","090","0034","42401",2014,64.84569,-147.727413,"809 Pioneer Road","Fairbanks","Fairbanks North Star ","Alaska",,"NCORE",,"Not in an urban area","Fairbanks, AK Metropolitan Statistical Area",1,4,40.2,"Y",,,"Y",1,4,36.8,"Y",,,"Y",1,4,49.1,"Y",,,"Y",42,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,250,49.1,3.5,82.4175824175824,270,24.6,2.2,97.8021978021978,273,19,1.4,96.7391304347826,275,57,1.9,98.9130434782609,"Y",2014-02-28 23:00:00
96405,5,"SO2 1-hour 2010",,"02","090","0034","42401",2015,64.84569,-147.727413,"809 Pioneer Road","Fairbanks","Fairbanks North Star ","Alaska",,"NCORE",,"Not in an urban area","Fairbanks, AK Metropolitan Statistical Area",1,4,34.2,"Y",,,"Y",1,4,40.2,"Y",,,"Y",1,4,36.8,"Y",,,"Y",37,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,249,53.5,1.9,82.2222222222222,269,23.9,1.2,96.7032967032967,270,28.2,1.4,96.7391304347826,275,45.9,1.9,98.9130434782609,"Y",2015-02-28 23:00:00
96405,5,"SO2 1-hour 2010",,"02","090","0034","42401",2016,64.84569,-147.727413,"809 Pioneer Road","Fairbanks","Fairbanks North Star ","Alaska",,"NCORE",,"Not in an urban area","Fairbanks, AK Metropolitan Statistical Area",1,4,34.6,"Y",,,"Y",1,4,34.2,"Y",,,"Y",1,4,40.2,"Y",,,"Y",36,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,255,53.5,1.9,82.2222222222222,270,22.4,1,96.7032967032967,270,28.2,1.4,96.7391304347826,275,34.6,-0.2,98.9130434782609,"Y",2016-02-29 23:00:00
96405,5,"SO2 1-hour 2010",,"02","090","0034","42401",2017,64.84569,-147.727413,"809 Pioneer Road","Fairbanks","Fairbanks North Star ","Alaska",,"NCORE",,"Not in an urban area","Fairbanks, AK Metropolitan Statistical Area",1,4,35.2,"Y",,,"Y",1,4,34.6,"Y",,,"Y",1,4,34.2,"Y",,,"Y",35,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,255,53.5,1.9,82.2222222222222,265,24.8,1,94.5054945054945,272,28.2,1.6,96.7391304347826,274,37.1,-0.2,97.8260869565217,"Y",2017-02-28 23:00:00
96405,5,"SO2 1-hour 2010",,"02","090","0034","42401",2018,64.84569,-147.727413,"809 Pioneer Road","Fairbanks","Fairbanks North Star ","Alaska",,"NCORE",,"Not in an urban area","Fairbanks, AK Metropolitan Statistical Area",1,4,37.3,"Y",,,"Y",1,4,35.2,"Y",,,"Y",1,4,34.6,"Y",,,"Y",36,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,269,45.8,3.6,97.7777777777778,268,24.8,1,94.5054945054945,274,14.6,1.6,98.9130434782609,274,39.2,-0.2,97.8260869565217,"Y",2018-02-28 23:00:00
96405,5,"SO2 1-hour 2010",,"02","090","0034","42401",2019,64.84569,-147.727413,"809 Pioneer Road","Fairbanks","Fairbanks North Star ","Alaska",,"NCORE",,"Not in an urban area","Fairbanks, AK Metropolitan Statistical Area",1,4,29.8,"Y",,,"Y",1,4,37.3,"Y",,,"Y",1,4,35.2,"Y",,,"Y",34,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,263,43.8,3.6,94.4444444444444,257,24.8,1.2,87.9120879120879,274,14.6,1.7,98.9130434782609,273,39.2,1.2,97.8260869565217,"Y",2019-02-28 23:00:00
96405,5,"SO2 1-hour 2010",,"02","090","0034","42401",2020,64.84569,-147.727413,"809 Pioneer Road","Fairbanks","Fairbanks North Star ","Alaska",,"NCORE",,"Not in an urban area","Fairbanks, AK Metropolitan Statistical Area",1,4,29.5,"Y",,,"Y",1,4,29.8,"Y",,,"Y",1,4,37.3,"Y",,,"Y",32,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,255,43.8,1.2,90.1098901098901,258,19,0.5,87.9120879120879,275,17.1,1.7,98.9130434782609,275,39.2,1.2,98.9130434782609,"Y",2020-02-29 23:00:00
96405,5,"SO2 1-hour 2010",,"02","090","0034","42401",2021,64.84569,-147.727413,"809 Pioneer Road","Fairbanks","Fairbanks North Star ","Alaska",,"NCORE",,"Not in an urban area","Fairbanks, AK Metropolitan Statistical Area",1,4,33,"Y",,,"Y",1,4,29.5,"Y",,,"Y",1,4,29.8,"Y",,,"Y",31,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,257,42.3,1.2,90.1098901098901,256,18.8,0.2,87.9120879120879,265,17.1,-0.1,88.0434782608695,274,32.5,0.5,98.9130434782609,"Y",2021-02-28 23:00:00
96405,5,"SO2 1-hour 2010",,"02","090","0034","42401",2022,64.84569,-147.727413,"809 Pioneer Road","Fairbanks","Fairbanks North Star ","Alaska",,"NCORE",,"Not in an urban area","Fairbanks, AK Metropolitan Statistical Area",1,3,29.4,"N",32.5,29.4,,1,4,33,"Y",,,"Y",1,4,29.5,"Y",,,"Y",31,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",32,31,259,49.2,1.2,90.1098901098901,267,18.8,0.2,95.6043956043956,264,17.1,-0.1,88.0434782608695,244,32.5,0.5,66.3043478260869,"Y",2022-02-28 23:00:00
96863,5,"SO2 1-hour 2010",,"02","090","0035","42401",2022,64.762641,-147.310279,"3288 Hurst Road, North Pole, Alaska 99705","Not in a city","Fairbanks North Star ","Alaska",,"North Pole Fire Station #3",,"Not in an urban area","Fairbanks, AK Metropolitan Statistical Area",1,3,8.1,"N",,,,,,,,,,,,,,,,,,8,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,21,8.9,3.4,23.3333333333333,91,7.9,0.2,100,92,6.1,-0.6,100,92,4.8,-1.2,100,"N",2022-02-28 23:00:00
91254,5,"SO2 1-hour 2010",,"04","007","0009","42401",2013,33.399135,-110.858896,"4030 LINDEN STREET","Miami","Gila","Arizona",,"MIAMI RIDGELINE","16382","Not in an urban area","Payson, AZ Micropolitan Statistical Area",1,4,117,"Y",,,"S",1,4,102,"Y",,,"S",1,4,96,"Y",,,"U",105,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,259,188,1,91.2087912087912,273,139,2,100,274,94,2,97.8260869565217,270,193,2,94.5652173913043,"Y",2013-02-28 23:00:00
91254,5,"SO2 1-hour 2010",,"04","007","0009","42401",2014,33.399135,-110.858896,"4030 LINDEN STREET","Miami","Gila","Arizona",,"MIAMI RIDGELINE","16382","Not in an urban area","Payson, AZ Micropolitan Statistical Area",1,4,147,"Y",,,"S",1,4,117,"Y",,,"S",1,4,102,"Y",,,"S",122,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,263,188,2,91.2087912087912,273,247,2,100,271,73,0,96.7391304347826,275,193,1,98.9130434782609,"Y",2014-02-28 23:00:00
91254,5,"SO2 1-hour 2010",,"04","007","0009","42401",2015,33.399135,-110.858896,"4030 LINDEN STREET","Miami","Gila","Arizona",,"MIAMI RIDGELINE","16382","Not in an urban area","Payson, AZ Micropolitan Statistical Area",1,4,171,"Y",,,"Y",1,4,147,"Y",,,"S",1,4,117,"Y",,,"S",145,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,268,189,1,97.7777777777778,273,259,1,100,273,162,0,96.7391304347826,271,193,1,94.5652173913043,"Y",2015-02-28 23:00:00
91254,5,"SO2 1-hour 2010",,"04","007","0009","42401",2016,33.399135,-110.858896,"4030 LINDEN STREET","Miami","Gila","Arizona",,"MIAMI RIDGELINE","16382","Not in an urban area","Payson, AZ Micropolitan Statistical Area",1,4,119.9,"Y",,,"Y",1,4,171,"Y",,,"Y",1,4,147,"Y",,,"S",146,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,266,189,1,96.7032967032967,273,259,1,100,258,162,0,83.695652173913,263,142.2,0,91.3043478260869,"Y",2016-02-29 23:00:00
91254,5,"SO2 1-hour 2010",,"04","007","0009","42401",2017,33.399135,-110.858896,"4030 LINDEN STREET","Miami","Gila","Arizona",,"MIAMI RIDGELINE","16382","Not in an urban area","Payson, AZ Micropolitan Statistical Area",1,2,99.2,"N",,,"Y",1,4,119.9,"Y",,,"Y",1,4,171,"Y",,,"Y",130,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,260,189,0,93.3333333333333,242,259,-1,65.9340659340659,256,162,-0.1,83.695652173913,171,142.2,0,91.3043478260869,"N",2017-02-28 23:00:00
97376,5,"SO2 1-hour 2010",,"04","007","0011","42401",2013,33.3855,-110.867266666667,"Cherry Flats Rd.","Not in a city","Gila","Arizona",,"Miami Jones Ranch",,"Not in an urban area","Payson, AZ Micropolitan Statistical Area",1,3,148,"N",,,"S",,,,,,,,,,,,,,,148,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,38,188,0,42.2222222222222,89,142,1,97.8021978021978,91,71,0,98.9130434782609,92,205,0,100,"N",2013-02-28 23:00:00
97376,5,"SO2 1-hour 2010",,"04","007","0011","42401",2014,33.3855,-110.867266666667,"Cherry Flats Rd.","Not in a city","Gila","Arizona",,"Miami Jones Ranch",,"Not in an urban area","Payson, AZ Micropolitan Statistical Area",1,4,207,"Y",,,"S",1,3,148,"N",,,"S",,,,,,,,178,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,128,255,0,42.2222222222222,180,232,0,97.8021978021978,183,88,0,98.9130434782609,184,205,0,100,"N",2014-02-28 23:00:00
97376,5,"SO2 1-hour 2010",,"04","007","0011","42401",2015,33.3855,-110.867266666667,"Cherry Flats Rd.","Not in a city","Gila","Arizona",,"Miami Jones Ranch",,"Not in an urban area","Payson, AZ Micropolitan Statistical Area",1,4,242,"Y",,,"Y",1,4,207,"Y",,,"S",1,3,148,"N",,148,"S",199,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,218,286,0,42.2222222222222,271,232,0,97.8021978021978,275,251,0,98.9130434782609,276,380,0,100,"Y",2015-02-28 23:00:00
97376,5,"SO2 1-hour 2010",,"04","007","0011","42401",2016,33.3855,-110.867266666667,"Cherry Flats Rd.","Not in a city","Gila","Arizona",,"Miami Jones Ranch",,"Not in an urban area","Payson, AZ Micropolitan Statistical Area",1,4,150.1,"Y",,,"Y",1,4,242,"Y",,,"Y",1,4,207,"Y",,,"S",200,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,271,286,0,100,272,232,0,98.9010989010989,276,251,0,100,257,380,0,79.3478260869565,"Y",2016-02-29 23:00:00
97376,5,"SO2 1-hour 2010",,"04","007","0011","42401",2017,33.3855,-110.867266666667,"Cherry Flats Rd.","Not in a city","Gila","Arizona",,"Miami Jones Ranch",,"Not in an urban area","Payson, AZ Micropolitan Statistical Area",1,4,269.9,"Y",,,"Y",1,4,150.1,"Y",,,"Y",1,4,242,"Y",,,"Y",221,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,271,446.3,-1,100,272,216,-1,98.9010989010989,267,251,-0.5,90.2173913043478,246,380,-1,79.3478260869565,"Y",2017-02-28 23:00:00
97376,5,"SO2 1-hour 2010",,"04","007","0011","42401",2018,33.3855,-110.867266666667,"Cherry Flats Rd.","Not in a city","Gila","Arizona",,"Miami Jones Ranch",,"Not in an urban area","Payson, AZ Micropolitan Statistical Area",1,4,104.9,"Y",,,"Y",1,4,269.9,"Y",,,"Y",1,4,150.1,"Y",,,"Y",175,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,269,446.3,-1,97.7777777777778,272,165.8,-1,98.9010989010989,265,159.5,-0.5,90.2173913043478,245,324.3,-1,79.3478260869565,"Y",2018-02-28 23:00:00
97376,5,"SO2 1-hour 2010",,"04","007","0011","42401",2019,33.3855,-110.867266666667,"Cherry Flats Rd.","Not in a city","Gila","Arizona",,"Miami Jones Ranch",,"Not in an urban area","Payson, AZ Micropolitan Statistical Area",1,4,141.1,"Y",,,"Y",1,4,104.9,"Y",,,"Y",1,4,269.9,"Y",,,"Y",172,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,268,446.3,-1,97.7777777777778,273,165.8,-1,100,262,98,-0.5,90.2173913043478,264,324.3,-1,88.0434782608695,"Y",2019-02-28 23:00:00
97376,5,"SO2 1-hour 2010",,"04","007","0011","42401",2020,33.3855,-110.867266666667,"Cherry Flats Rd.","Not in a city","Gila","Arizona",,"Miami Jones Ranch",,"Not in an urban area","Payson, AZ Micropolitan Statistical Area",1,4,69.7,"Y",,,"Y",1,4,141.1,"Y",,,"Y",1,4,104.9,"Y",,,"Y",105,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,269,187.5,-1,97.7777777777778,271,170.2,-0.7,97.8021978021978,271,81,-0.2,96.7391304347826,275,146.2,-0.4,98.9130434782609,"Y",2020-02-29 23:00:00
97376,5,"SO2 1-hour 2010",,"04","007","0011","42401",2021,33.3855,-110.867266666667,"Cherry Flats Rd.","Not in a city","Gila","Arizona",,"Miami Jones Ranch",,"Not in an urban area","Payson, AZ Micropolitan Statistical Area",1,4,58.8,"Y",,,"Y",1,4,69.7,"Y",,,"Y",1,4,141.1,"Y",,,"Y",90,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,269,187.5,-0.3,97.7777777777778,259,170.2,-0.2,86.8131868131868,273,81,-0.2,96.7391304347826,276,141.5,-0.4,100,"Y",2021-02-28 23:00:00
97376,5,"SO2 1-hour 2010",,"04","007","0011","42401",2022,33.3855,-110.867266666667,"Cherry Flats Rd.","Not in a city","Gila","Arizona",,"Miami Jones Ranch",,"Not in an urban area","Payson, AZ Micropolitan Statistical Area",1,4,60.4,"Y",,,,1,4,58.8,"Y",,,"Y",1,4,69.7,"Y",,,"Y",63,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,269,97.4,-0.3,97.7777777777778,259,170.2,-0.2,86.8131868131868,276,66.2,-0.2,100,276,79.5,-0.4,100,"Y",2022-02-28 23:00:00
97379,5,"SO2 1-hour 2010",,"04","007","0012","42401",2013,33.3974333333333,-110.87445,"Sullivan ST & Davis Canyon","Miami","Gila","Arizona",,"Miami Townsite",,"Not in an urban area","Payson, AZ Micropolitan Statistical Area",1,3,117,"N",,,"S",,,,,,,,,,,,,,,117,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,51,171,0,56.6666666666667,89,136,0,97.8021978021978,76,46,0,82.6086956521739,92,118,0,100,"N",2013-02-28 23:00:00
97379,5,"SO2 1-hour 2010",,"04","007","0012","42401",2014,33.3974333333333,-110.87445,"Sullivan ST & Davis Canyon","Miami","Gila","Arizona",,"Miami Townsite",,"Not in an urban area","Payson, AZ Micropolitan Statistical Area",1,4,240,"Y",,,"S",1,3,117,"N",,,"S",,,,,,,,179,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,141,267,0,56.6666666666667,180,261,0,97.8021978021978,168,95,0,82.6086956521739,175,126,0,90.2173913043478,"N",2014-02-28 23:00:00
97379,5,"SO2 1-hour 2010",,"04","007","0012","42401",2015,33.3974333333333,-110.87445,"Sullivan ST & Davis Canyon","Miami","Gila","Arizona",,"Miami Townsite",,"Not in an urban area","Payson, AZ Micropolitan Statistical Area",1,4,231,"Y",,,"Y",1,4,240,"Y",,,"S",1,3,117,"N",285,117,"S",196,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",252,196,231,285,0,56.6666666666667,271,317,0,97.8021978021978,260,324,0,82.6086956521739,259,126,0,90.2173913043478,"Y",2015-02-28 23:00:00
97379,5,"SO2 1-hour 2010",,"04","007","0012","42401",2016,33.3974333333333,-110.87445,"Sullivan ST & Davis Canyon","Miami","Gila","Arizona",,"Miami Townsite",,"Not in an urban area","Payson, AZ Micropolitan Statistical Area",1,3,110.2,"N",285,110.2,"Y",1,4,231,"Y",,,"Y",1,4,240,"Y",,,"S",194,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",252,194,248,285,0,74.7252747252747,273,317,0,100,276,324,0,100,246,126,0,85.8695652173913,"Y",2016-02-29 23:00:00
97379,5,"SO2 1-hour 2010",,"04","007","0012","42401",2017,33.3974333333333,-110.87445,"Sullivan ST & Davis Canyon","Miami","Gila","Arizona",,"Miami Townsite",,"Not in an urban area","Payson, AZ Micropolitan Statistical Area",1,4,134.5,"Y",,,"Y",1,3,110.2,"N",285,110.2,"Y",1,4,231,"Y",,,"Y",159,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",217,159,239,285,-2.2,74.7252747252747,267,317,-1.8,93.4065934065934,276,324,-1.6,100,253,140.9,-1,85.8695652173913,"Y",2017-02-28 23:00:00
97379,5,"SO2 1-hour 2010",,"04","007","0012","42401",2018,33.3974333333333,-110.87445,"Sullivan ST & Davis Canyon","Miami","Gila","Arizona",,"Miami Townsite",,"Not in an urban area","Payson, AZ Micropolitan Statistical Area",1,4,134.9,"Y",,,"Y",1,4,134.5,"Y",,,"Y",1,3,110.2,"N",134.5,110.2,"Y",127,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",135,127,235,134.5,-2.2,74.7252747252747,264,191.4,-1.8,93.4065934065934,258,122,-1.6,80.4347826086956,250,191.8,-1,85.8695652173913,"Y",2018-02-28 23:00:00
97379,5,"SO2 1-hour 2010",,"04","007","0012","42401",2019,33.3974333333333,-110.87445,"Sullivan ST & Davis Canyon","Miami","Gila","Arizona",,"Miami Townsite",,"Not in an urban area","Payson, AZ Micropolitan Statistical Area",1,4,64.5,"Y",,,"Y",1,4,134.9,"Y",,,"Y",1,4,134.5,"Y",,,"Y",111,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,257,192.1,-2.2,90,264,191.4,-1.8,93.4065934065934,258,122,-1.6,80.4347826086956,263,191.8,-1,88.0434782608695,"Y",2019-02-28 23:00:00
97379,5,"SO2 1-hour 2010",,"04","007","0012","42401",2020,33.3974333333333,-110.87445,"Sullivan ST & Davis Canyon","Miami","Gila","Arizona",,"Miami Townsite",,"Not in an urban area","Payson, AZ Micropolitan Statistical Area",1,4,60.4,"Y",,,"Y",1,4,64.5,"Y",,,"Y",1,4,134.9,"Y",,,"Y",87,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,265,192.1,-0.2,95.5555555555555,268,144.6,0,96.7032967032967,251,110.3,-0.4,80.4347826086956,265,191.8,-0.2,88.0434782608695,"Y",2020-02-29 23:00:00
97379,5,"SO2 1-hour 2010",,"04","007","0012","42401",2021,33.3974333333333,-110.87445,"Sullivan ST & Davis Canyon","Miami","Gila","Arizona",,"Miami Townsite",,"Not in an urban area","Payson, AZ Micropolitan Statistical Area",1,4,43.9,"Y",,,"Y",1,4,60.4,"Y",,,"Y",1,4,64.5,"Y",,,"Y",56,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,269,192.1,-0.3,97.8021978021978,260,68,-0.4,87.9120879120879,269,64.5,0.5,92.3913043478261,275,146.6,0,98.9130434782609,"Y",2021-02-28 23:00:00
97379,5,"SO2 1-hour 2010",,"04","007","0012","42401",2022,33.3974333333333,-110.87445,"Sullivan ST & Davis Canyon","Miami","Gila","Arizona",,"Miami Townsite",,"Not in an urban area","Payson, AZ Micropolitan Statistical Area",1,4,44.8,"Y",,,,1,4,43.9,"Y",,,"Y",1,4,60.4,"Y",,,"Y",50,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,269,57.3,-0.3,97.8021978021978,257,68,-0.4,87.9120879120879,269,53.8,0.5,92.3913043478261,270,146.6,0,94.5652173913043,"Y",2022-02-28 23:00:00
539,5,"SO2 1-hour 2010",,"04","007","1001","42401",2013,33.006179,-110.785797,"JAIL-CANYON DR, HAYDEN","Hayden","Gila","Arizona",,"HAYDEN OLD JAIL","16326","Not in an urban area","Payson, AZ Micropolitan Statistical Area",3,4,256,"Y",,,"S",3,4,353,"Y",,,"S",3,4,189,"Y",,,"U",266,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,258,481,0,85.5555555555555,273,271,0,100,271,392,0,94.5652173913043,270,407,0,93.4782608695652,"Y",2013-02-28 23:00:00
539,5,"SO2 1-hour 2010",,"04","007","1001","42401",2014,33.006179,-110.785797,"JAIL-CANYON DR, HAYDEN","Hayden","Gila","Arizona",,"HAYDEN OLD JAIL","16326","Not in an urban area","Payson, AZ Micropolitan Statistical Area",3,4,236,"Y",,,"S",3,4,256,"Y",,,"S",3,4,353,"Y",,,"S",282,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,271,481,0,100,273,368,0,100,271,392,0,94.5652173913043,270,407,0,93.4782608695652,"Y",2014-02-28 23:00:00
539,5,"SO2 1-hour 2010",,"04","007","1001","42401",2015,33.006179,-110.785797,"JAIL-CANYON DR, HAYDEN","Hayden","Gila","Arizona",,"HAYDEN OLD JAIL","16326","Not in an urban area","Payson, AZ Micropolitan Statistical Area",3,4,246,"Y",,,"Y",3,4,236,"Y",,,"S",3,4,256,"Y",,,"S",246,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,270,346,0,100,273,368,0,100,271,262,0,94.5652173913043,270,276,0,93.4782608695652,"Y",2015-02-28 23:00:00
539,5,"SO2 1-hour 2010",,"04","007","1001","42401",2016,33.006179,-110.785797,"JAIL-CANYON DR, HAYDEN","Hayden","Gila","Arizona",,"HAYDEN OLD JAIL","16326","Not in an urban area","Payson, AZ Micropolitan Statistical Area",3,4,359,"Y",,,"Y",3,4,246,"Y",,,"Y",3,4,236,"Y",,,"S",280,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,271,512.3,0,100,257,368,0.4,82.4175824175824,276,286.4,0,100,276,947.2,0,100,"Y",2016-02-29 23:00:00
539,5,"SO2 1-hour 2010",,"04","007","1001","42401",2017,33.006179,-110.785797,"JAIL-CANYON DR, HAYDEN","Hayden","Gila","Arizona",,"HAYDEN OLD JAIL","16326","Not in an urban area","Payson, AZ Micropolitan Statistical Area",3,4,279.9,"Y",,,"Y",3,4,359,"Y",,,"Y",3,4,246,"Y",,,"Y",295,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,271,512.3,0,100,257,364.1,0.3,82.4175824175824,276,297,0,100,276,947.2,0,100,"Y",2017-02-28 23:00:00
539,5,"SO2 1-hour 2010",,"04","007","1001","42401",2018,33.006179,-110.785797,"JAIL-CANYON DR, HAYDEN","Hayden","Gila","Arizona",,"HAYDEN OLD JAIL","16326","Not in an urban area","Payson, AZ Micropolitan Statistical Area",3,4,208.4,"Y",,,"Y",3,4,279.9,"Y",,,"Y",3,4,359,"Y",,,"Y",282,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,271,512.3,0.3,100,254,364.1,0.3,82.4175824175824,276,297,0.7,100,276,947.2,0.1,100,"Y",2018-02-28 23:00:00
539,5,"SO2 1-hour 2010",,"04","007","1001","42401",2019,33.006179,-110.785797,"JAIL-CANYON DR, HAYDEN","Hayden","Gila","Arizona",,"HAYDEN OLD JAIL","16326","Not in an urban area","Payson, AZ Micropolitan Statistical Area",3,4,190.8,"Y",,,"Y",3,4,208.4,"Y",,,"Y",3,4,279.9,"Y",,,"Y",226,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,270,450.3,0.3,100,270,279.9,0.3,96.7032967032967,276,297,0.7,100,276,280.7,0.5,100,"Y",2019-02-28 23:00:00
539,5,"SO2 1-hour 2010",,"04","007","1001","42401",2020,33.006179,-110.785797,"JAIL-CANYON DR, HAYDEN","Hayden","Gila","Arizona",,"HAYDEN OLD JAIL","16326","Not in an urban area","Payson, AZ Micropolitan Statistical Area",3,4,2.6,"Y",,,"Y",3,4,190.8,"Y",,,"Y",3,4,208.4,"Y",,,"Y",134,19,"Annual 99th Percentile",75,"Sulfur dioxide","008","Parts per billion",,,271,273.4,0.7,100,270,265.4,0.4,96.7032967032967,276,191.9,0.6,100,269,167.3,0.3,92.3913043478261,"Y",2020-02-29 23:00:00
